id,dexNum,classification,findingIds,currentEvolutionFields,pokeApiRuleIds,bulbapedia,serebiiCachedSpeciesPages
tinkatink,957,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tinkatink_(Pok%C3%A9mon),
tinkaton,959,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""tinkatuff"",""evoFromLevel"":38}",497,https://bulbapedia.bulbagarden.net/wiki/Tinkaton_(Pok%C3%A9mon),
tinkatuff,958,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""tinkatink"",""evoFromLevel"":24}",496,https://bulbapedia.bulbagarden.net/wiki/Tinkatuff_(Pok%C3%A9mon),
tirtouga,564,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tirtouga_(Pok%C3%A9mon),
toedscool,948,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Toedscool_(Pok%C3%A9mon),
toedscruel,949,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""toedscool"",""evoFromLevel"":30}",492,https://bulbapedia.bulbagarden.net/wiki/Toedscruel_(Pok%C3%A9mon),
togedemaru,777,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Togedemaru_(Pok%C3%A9mon),
togekiss,468,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""togetic"",""evoFromItem"":""shinystone""}",236,https://bulbapedia.bulbagarden.net/wiki/Togekiss_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/468.shtml;https://www.serebii.net/pokedex-sm/468.shtml
togepi,175,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Togepi_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/175.shtml;https://www.serebii.net/pokedex-sm/175.shtml
togetic,176,has_findings,E02,"{""evolvesFrom"":""togepi""}",96,https://bulbapedia.bulbagarden.net/wiki/Togetic_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/176.shtml;https://www.serebii.net/pokedex-sm/176.shtml
torchic-f,255,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Torchic_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/255.shtml
torchic,255,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Torchic_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/255.shtml
torkoal,324,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Torkoal_(Pok%C3%A9mon),
tornadus-therian,641,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/641.shtml;https://www.serebii.net/pokedex-sm/641.shtml;https://www.serebii.net/pokedex-swsh/tornadus/;https://www.serebii.net/pokedex-xy/641.shtml
tornadus,641,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/641.shtml;https://www.serebii.net/pokedex-sm/641.shtml;https://www.serebii.net/pokedex-swsh/tornadus/;https://www.serebii.net/pokedex-xy/641.shtml
torracat,726,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""litten"",""evoFromLevel"":17}",375,https://bulbapedia.bulbagarden.net/wiki/Torracat_(Pok%C3%A9mon),
torterra,389,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""grotle"",""evoFromLevel"":32}",193,https://bulbapedia.bulbagarden.net/wiki/Torterra_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/389.shtml
totodile,158,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Totodile_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/158.shtml
toucannon,733,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""trumbeak"",""evoFromLevel"":28}",380,https://bulbapedia.bulbagarden.net/wiki/Toucannon_(Pok%C3%A9mon),
toxapex,748,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""mareanie"",""evoFromLevel"":38}",388,https://bulbapedia.bulbagarden.net/wiki/Toxapex_(Pok%C3%A9mon),https://www.serebii.net/pokedex-swsh/toxapex/
toxel,848,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Toxel_(Pok%C3%A9mon),
toxicroak-f,454,has_findings,E25,"{""evolvesFrom"":""croagunk"",""evoFromLevel"":37}",226,https://bulbapedia.bulbagarden.net/wiki/Toxicroak_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/454.shtml;https://www.serebii.net/pokedex-swsh/toxicroak/
toxicroak,454,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""croagunk"",""evoFromLevel"":37}",226,https://bulbapedia.bulbagarden.net/wiki/Toxicroak_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/454.shtml;https://www.serebii.net/pokedex-swsh/toxicroak/
toxtricity-gmax,849,transformation_not_species_evolution,,{},,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/toxtricity/;https://www.serebii.net/pokedex-swsh/toxtricity/
toxtricity-low-key-gmax,849,transformation_not_species_evolution,,{},,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/toxtricity/;https://www.serebii.net/pokedex-swsh/toxtricity/
toxtricity-low-key,849,has_findings,E09,"{""evolvesFrom"":""toxel"",""evoFromLevel"":30}",559,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/toxtricity/;https://www.serebii.net/pokedex-swsh/toxtricity/
toxtricity,849,has_findings,E09,"{""evolvesFrom"":""toxel"",""evoFromLevel"":30}",433,https://bulbapedia.bulbagarden.net/wiki/Toxtricity_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/toxtricity/;https://www.serebii.net/pokedex-swsh/toxtricity/
tranquill,520,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""pidove"",""evoFromLevel"":21}",261,https://bulbapedia.bulbagarden.net/wiki/Tranquill_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/520.shtml
trapinch,328,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Trapinch_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/328.shtml;https://www.serebii.net/pokedex-swsh/trapinch/
treecko,252,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Treecko_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/252.shtml
trevenant,709,has_findings,E01,"{""evolvesFrom"":""phantump""}",329,https://bulbapedia.bulbagarden.net/wiki/Trevenant_(Pok%C3%A9mon),
tropius,357,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tropius_(Pok%C3%A9mon),https://www.serebii.net/pokedex-dp/357.shtml;https://www.serebii.net/pokedex-sm/357.shtml
trubbish,568,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Trubbish_(Pok%C3%A9mon),
trumbeak,732,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""pikipek"",""evoFromLevel"":14}",379,https://bulbapedia.bulbagarden.net/wiki/Trumbeak_(Pok%C3%A9mon),
tsareena,763,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""steenee"",""evoFromMove"":""stomp""}",396,https://bulbapedia.bulbagarden.net/wiki/Tsareena_(Pok%C3%A9mon),
turtonator,776,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Turtonator_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/776.shtml;https://www.serebii.net/pokedex-swsh/turtonator/
turtwig,387,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Turtwig_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/387.shtml
tympole,535,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tympole_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/535.shtml
tynamo,602,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tynamo_(Pok%C3%A9mon),
typenull,772,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Type%3A_Null_(Pok%C3%A9mon),
typhlosion-hisui,157,has_findings,E18,"{""evolvesFrom"":""quilava"",""evoFromLevel"":36}",526,https://bulbapedia.bulbagarden.net/wiki/Typhlosion_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/157.shtml;https://www.serebii.net/pokedex-swsh/typhlosion/
typhlosion,157,has_findings,E18,"{""evolvesFrom"":""quilava"",""evoFromLevel"":36}",87,https://bulbapedia.bulbagarden.net/wiki/Typhlosion_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/157.shtml;https://www.serebii.net/pokedex-swsh/typhlosion/
tyranitar-mega,248,transformation_not_species_evolution,,{},129,https://bulbapedia.bulbagarden.net/wiki/Tyranitar_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/248.shtml;https://www.serebii.net/pokedex-swsh/tyranitar/;https://www.serebii.net/pokedex-xy/248.shtml
tyranitar,248,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""pupitar"",""evoFromLevel"":55}",129,https://bulbapedia.bulbagarden.net/wiki/Tyranitar_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/248.shtml;https://www.serebii.net/pokedex-swsh/tyranitar/;https://www.serebii.net/pokedex-xy/248.shtml
tyrantrum,697,has_findings,E27,"{""evolvesFrom"":""tyrunt"",""evoFromLevel"":39,""evoFromCondition"":""during the day""}",352,https://bulbapedia.bulbagarden.net/wiki/Tyrantrum_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/697.shtml
tyrogue,236,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tyrogue_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/236.shtml
tyrunt,696,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Tyrunt_(Pok%C3%A9mon),
umbreon,197,has_findings,E02;E27,"{""evolvesFrom"":""eevee"",""evoFromCondition"":""at night""}",110,https://bulbapedia.bulbagarden.net/wiki/Umbreon_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/197.shtml
unfezant-f,521,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""tranquill"",""evoFromLevel"":32}",262,https://bulbapedia.bulbagarden.net/wiki/Unfezant_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/521.shtml
unfezant,521,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""tranquill"",""evoFromLevel"":32}",262,https://bulbapedia.bulbagarden.net/wiki/Unfezant_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/521.shtml
unown-b,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-c,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-d,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-e,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-exclamation,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-f,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-g,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-h,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-i,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-j,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-k,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-l,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-m,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-n,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-o,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-p,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-q,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-question,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-r,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-s,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-t,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-u,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-v,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-w,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-x,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-y,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown-z,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
unown,201,no_predecessor_species,,{},,https://bulbapedia.bulbagarden.net/wiki/Unown_(Pok%C3%A9mon),https://www.serebii.net/pokedex-bw/201.shtml;https://www.serebii.net/pokedex-dp/201.shtml;https://www.serebii.net/pokedex-gs/201.shtml;https://www.serebii.net/pokedex-rs/201.shtml;https://www.serebii.net/pokedex-sm/201.shtml
ursaluna-bloodmoon,901,intentional_non_evolution_form,,{},464,https://bulbapedia.bulbagarden.net/wiki/Ursaluna_(Pok%C3%A9mon),
ursaluna,901,has_findings,E12;E27;E30,"{""evolvesFrom"":""ursaring"",""evoFromCondition"":""Peat Block when there's a full moon""}",464,https://bulbapedia.bulbagarden.net/wiki/Ursaluna_(Pok%C3%A9mon),
ursaring-f,217,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""teddiursa"",""evoFromLevel"":30}",117,https://bulbapedia.bulbagarden.net/wiki/Ursaring_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/217.shtml;https://www.serebii.net/pokedex-swsh/ursaring/
ursaring,217,baseline_match_not_all_games_verified,,"{""evolvesFrom"":""teddiursa"",""evoFromLevel"":30}",117,https://bulbapedia.bulbagarden.net/wiki/Ursaring_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sm/217.shtml;https://www.serebii.net/pokedex-swsh/ursaring/
urshifu-gmax,892,transformation_not_species_evolution,,{},,https://bulbapedia.bulbagarden.net/wiki/Urshifu_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/urshifu/;https://www.serebii.net/pokedex-swsh/urshifu/
urshifu-rapid-strike-gmax,892,transformation_not_species_evolution,,{},,https://bulbapedia.bulbagarden.net/wiki/Urshifu_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/urshifu/;https://www.serebii.net/pokedex-swsh/urshifu/
urshifu-rapid-strike,892,has_findings,E17;E27;E30,"{""evolvesFrom"":""kubfu"",""evoFromCondition"":""Defeat the Rapid Strike Tower""}",447;540,https://bulbapedia.bulbagarden.net/wiki/Urshifu_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/urshifu/;https://www.serebii.net/pokedex-swsh/urshifu/
urshifu,892,has_findings,E17;E27;E30,"{""evolvesFrom"":""kubfu"",""evoFromCondition"":""Defeat the Single Strike Tower""}",446;539,https://bulbapedia.bulbagarden.net/wiki/Urshifu_(Pok%C3%A9mon),https://www.serebii.net/pokedex-sv/urshifu/;https://www.serebii.net/pokedex-swsh/urshifu/
